annee;departement;amm;quantite_produit;conditionnement;eaj
2016;AIN;7800790;750.0;L;Non
2016;AIN;7900323;3810.0;L;Non
2016;AIN;7900708;4920.0;L;Non
2016;AIN;7900753;1.0;L;Non
2016;AIN;8000144;1470.0;K;Non
2016;AIN;8100198;50.0;K;Non
2016;AIN;8100283;1845.0;L;Non
2016;AIN;8100291;60.0;L;Non
2016;AIN;8100460;28.6;K;Oui
2016;AIN;8100462;22.2;K;Oui
2016;AIN;8200307;1170.0;L;Non
2016;AIN;8200538;240.0;L;Non
2016;AIN;8200575;10.0;L;Non
2016;AIN;8300025;13.0;L;Oui
2016;AIN;8300032;68.6;L;Oui
2016;AIN;8300092;10.0;L;Non
2016;AIN;8300243;270.0;L;Non
2016;AIN;8300429;25.0;L;Non
2016;AIN;8300464;0.2;L;Oui
2016;AIN;8400096;4340.0;L;Non
2016;AIN;8400098;57.900000000000006;L;Oui
2016;AIN;8400255;2.3;K;Non
2016;AIN;8400364;1.0;L;Oui
2016;AIN;8400425;8.0;K;Non
2016;AIN;8400477;37.8;K;Non
2016;AIN;8400528;927.5;L;Non
2016;AIN;8400549;16.8;K;Oui
2016;AIN;8400574;2890.0;L;Non
2016;AIN;8400600;54.0;L;Non
2016;AIN;8500023;595.0;K;Non
2016;AIN;8500160;370.0;L;Non
2016;AIN;8500166;1.0;L;Oui
2016;AIN;8500174;8.0;L;Non
2016;AIN;8500194;45.0;L;Non
2016;AIN;8500198;64.4;L;Oui
2016;AIN;8500351;604.5;K;Oui
2016;AIN;8500704;90.0;K;Non
2016;AIN;8600027;260.0;K;Non
2016;AIN;8600028;690.0;L;Non
2016;AIN;8600196;1.9;L;Non
2016;AIN;8600243;2890.0;L;Non
2016;AIN;8600313;750.0;L;Non
2016;AIN;8600330;1.0;L;Non
2016;AIN;8600349;56.8;K;Oui
2016;AIN;8600395;4.4;K;Oui
2016;AIN;8700002;270.0;L;Non
2016;AIN;8700020;1365.0;L;Non
2016;AIN;8700107;3160.0;K;Non
2016;AIN;8700111;68.6;K;Oui
2016;AIN;8700118;80.0;L;Non
2016;AIN;8700196;136.0;L;Non
2016;AIN;8700449;70.0;L;Non
2016;AIN;8700462;52520.0;L;Non
2016;AIN;8700525;1450.0;K;Non
2016;AIN;8700542;1030.0;L;Non
2016;AIN;8700621;175.7;L;Oui
2016;AIN;8700702;1820.0;K;Non
2016;AIN;8700746;60.0;K;Non
2016;AIN;8800001;7.0;K;Oui
2016;AIN;8800006;7.0;L;Non
2016;AIN;8800011;298.0;L;Non
2016;AIN;8800029;205.0;L;Non
2016;AIN;8800061;8800.0;L;Non
2016;AIN;8800142;40.0;L;Non
2016;AIN;8800161;40.0;L;Non
2016;AIN;8800335;9.6;L;Oui
2016;AIN;8800395;1620.0;L;Non
2016;AIN;8800417;70.0;L;Non
2016;AIN;8800423;72.0;K;Non
2016;AIN;8800469;3.0;L;Oui
2016;AIN;8800488;620.0;L;Non
2016;AIN;8800498;20.0;K;Non
2016;AIN;8800504;8.0;L;Non
2016;AIN;8800519;151.0;K;Oui
2016;AIN;8800534;2.0;K;Oui
2016;AIN;8800603;280.0;L;Non
2016;AIN;8800650;15.0;L;Non
2016;AIN;8800818;0.2;L;Oui
2016;AIN;8800827;3950.0;L;Non
2016;AIN;8800841;335.0;L;Non
2016;AIN;8820680;168.0;K;Oui
2016;AIN;8900137;8840.0;L;Non
2016;AIN;8900153;3349.0;L;Non
2016;AIN;8900231;3.5999999999999996;K;Oui
