"","annee","ndep","q_prod","cond"
"51720",2012,"50",8,"L"
"51721",2012,"50",14780,"L"
"51722",2012,"50",410,"L"
"51723",2012,"50",640,"L"
"51724",2012,"50",75,"L"
"51725",2012,"50",5,"L"
"51726",2012,"50",190,"L"
"51727",2012,"50",147,"L"
"51728",2012,"50",6.9,"L"
"51729",2012,"50",60,"L"
"51730",2012,"50",550,"K"
"51731",2012,"50",10,"K"
"51732",2012,"50",480,"K"
"51733",2012,"50",3.7,"K"
"51734",2012,"50",5,"K"
"51735",2012,"50",147,"L"
"51736",2012,"50",890,"L"
"51737",2012,"50",1,"L"
"51738",2012,"50",12,"K"
"51739",2012,"50",25,"K"
"51740",2012,"50",3.9,"K"
"51741",2012,"50",450,"K"
"51742",2012,"50",930,"L"
"51743",2012,"50",1810,"L"
"51744",2012,"50",270,"K"
"51745",2012,"50",270,"K"
"51746",2012,"50",350,"K"
"51747",2012,"50",1340,"L"
"51748",2012,"50",801,"L"
"51749",2012,"50",27.6,"K"
"51750",2012,"50",1766,"L"
"51751",2012,"50",3968,"L"
"51752",2012,"50",750,"L"
"51753",2012,"50",750,"L"
"51754",2012,"50",150,"K"
"51755",2012,"50",1184,"L"
"51756",2012,"50",220,"L"
"51757",2012,"50",406.5,"L"
"51758",2012,"50",41,"L"
"51759",2012,"50",270,"K"
"51760",2012,"50",11059,"L"
"51761",2012,"50",5,"L"
"51762",2012,"50",3046,"L"
"51763",2012,"50",3.4,"K"
"51764",2012,"50",2118.5,"L"
"51765",2012,"50",1319,"L"
"51766",2012,"50",10,"K"
"51767",2012,"50",475,"K"
"51768",2012,"50",1780,"L"
"51769",2012,"50",83.3,"K"
"51770",2012,"50",15,"L"
"51771",2012,"50",136,"L"
"51772",2012,"50",910,"L"
"51773",2012,"50",61.1,"K"
"51774",2012,"50",21,"L"
"51775",2012,"50",174,"L"
"51776",2012,"50",118,"K"
"51777",2012,"50",20,"K"
"51778",2012,"50",20,"K"
"51779",2012,"50",1800,"L"
"51780",2012,"50",295,"L"
"51781",2012,"50",124.9,"K"
"51782",2012,"50",69.3,"K"
"51783",2012,"50",69.3,"K"
"51784",2012,"50",45,"L"
"51785",2012,"50",859.2,"K"
"51786",2012,"50",238,"K"
"51787",2012,"50",5,"L"
"51788",2012,"50",5,"L"
"51789",2012,"50",685,"K"
"51790",2012,"50",2430,"K"
"51791",2012,"50",5208,"K"
"51792",2012,"50",5208,"K"
"51793",2012,"50",3690,"K"
"51794",2012,"50",65.9,"L"
"51795",2012,"50",11350,"K"
"51796",2012,"50",1595,"L"
"51797",2012,"50",1595,"L"
"51798",2012,"50",88,"K"
"51799",2012,"50",2.6,"K"
"51800",2012,"50",1080,"K"
"51801",2012,"50",1,"K"
"51802",2012,"50",110.4,"K"
"51803",2012,"50",108.2,"K"
"51804",2012,"50",340,"K"
"51805",2012,"50",106,"L"
"51806",2012,"50",896,"K"
"51807",2012,"50",1520,"K"
"51808",2012,"50",1520,"K"
"51809",2012,"50",8.5,"K"
"51810",2012,"50",0.2,"K"
"51811",2012,"50",2195,"K"
"51812",2012,"50",1823,"L"
"51813",2012,"50",1485,"K"
"51814",2012,"50",10.2,"L"
"51815",2012,"50",7080,"K"
"51816",2012,"50",1855.1,"K"
"51817",2012,"50",75.1,"L"
"51818",2012,"51",125224.3,"K"
"51819",2012,"51",789,"L"
"51820",2012,"51",35,"L"
"51821",2012,"51",35,"L"
"51822",2012,"51",10,"K"
"51823",2012,"51",8110,"K"
"51824",2012,"51",1172.2,"K"
"51825",2012,"51",15574,"L"
"51826",2012,"51",37763.8,"K"
"51827",2012,"51",681,"L"
"51828",2012,"51",1165,"L"
"51829",2012,"51",1165,"L"
"51830",2012,"51",5684,"K"
"51831",2012,"51",13375,"K"
"51832",2012,"51",13375,"K"
"51833",2012,"51",1549,"L"
"51834",2012,"51",8383.5,"L"
"51835",2012,"51",47014.2,"K"
"51836",2012,"51",11199.6,"K"
"51837",2012,"51",4387,"L"
"51838",2012,"51",4387,"L"
"51839",2012,"51",27.8,"K"
"51840",2012,"51",6150.2,"K"
"51841",2012,"51",116.6,"K"
"51842",2012,"51",70,"L"
"51843",2012,"51",9425.9,"K"
"51844",2012,"51",9.5,"L"
"51845",2012,"51",51,"K"
"51846",2012,"51",959.6,"K"
"51847",2012,"51",959.6,"K"
"51848",2012,"51",1056,"K"
"51849",2012,"51",684.7,"K"
"51850",2012,"51",4650.9,"L"
"51851",2012,"51",46298.6,"K"
"51852",2012,"51",46298.6,"K"
"51853",2012,"51",6,"K"
"51854",2012,"51",24.7,"L"
"51855",2012,"51",257.6,"L"
"51856",2012,"51",127.9,"L"
"51857",2012,"51",127.9,"L"
"51858",2012,"51",6.5,"K"
"51859",2012,"51",12476,"L"
"51860",2012,"51",30,"K"
"51861",2012,"51",450,"K"
"51862",2012,"51",250,"K"
"51863",2012,"51",12,"K"
"51864",2012,"51",12,"K"
"51865",2012,"51",2574,"K"
"51866",2012,"51",221.2,"L"
"51867",2012,"51",4507.6,"L"
"51868",2012,"51",10,"L"
"51869",2012,"51",146.6,"L"
"51870",2012,"51",27.1,"K"
"51871",2012,"51",63.5,"K"
"51872",2012,"51",75,"K"
"51873",2012,"51",75,"K"
"51874",2012,"51",2,"K"
"51875",2012,"51",2,"K"
"51876",2012,"51",5,"L"
"51877",2012,"51",936,"K"
"51878",2012,"51",1053.9,"L"
"51879",2012,"51",3,"L"
"51880",2012,"51",26224.6,"K"
"51881",2012,"51",10560.4,"K"
"51882",2012,"51",34537.2,"K"
"51883",2012,"51",4866.6,"K"
"51884",2012,"51",26928.6,"L"
"51885",2012,"51",2984,"L"
"51886",2012,"51",807.3,"L"
"51887",2012,"51",6054.9,"L"
"51888",2012,"51",37.4,"L"
"51889",2012,"51",1088,"K"
"51890",2012,"51",55740,"L"
"51891",2012,"51",140,"K"
"51892",2012,"51",23475,"K"
"51893",2012,"51",501.2,"L"
"51894",2012,"51",1015,"L"
"51895",2012,"51",5349.9,"L"
"51896",2012,"51",1500.7,"L"
"51897",2012,"51",15681.8,"L"
"51898",2012,"51",284942.2,"L"
"51899",2012,"51",90,"L"
"51900",2012,"51",47991.6,"L"
"51901",2012,"51",861,"L"
"51902",2012,"51",6980,"K"
"51903",2012,"51",40,"L"
"51904",2012,"51",642,"K"
"51905",2012,"51",32900,"L"
"51906",2012,"51",9620,"L"
"51907",2012,"51",3484.8,"L"
"51908",2012,"51",1495,"L"
"51909",2012,"51",13749.8,"L"
"51910",2012,"51",160,"L"
"51911",2012,"51",820,"L"
"51912",2012,"51",180,"K"
"51913",2012,"51",1140,"K"
"51914",2012,"51",7541.1,"K"
"51915",2012,"51",63136,"K"
"51916",2012,"51",275,"K"
"51917",2012,"51",170,"L"
"51918",2012,"51",23562.6,"K"
"51919",2012,"51",2429,"K"
"51920",2012,"51",5.4,"K"
"51921",2012,"51",20,"K"
"51922",2012,"51",247.7,"L"
"51923",2012,"51",1560,"L"
"51924",2012,"51",3671.1,"K"
"51925",2012,"51",20738.4,"K"
"51926",2012,"51",640,"L"
"51927",2012,"51",234654,"K"
"51928",2012,"51",340,"K"
"51929",2012,"51",1600,"K"
"51930",2012,"51",4,"K"
"51931",2012,"51",925,"L"
"51932",2012,"51",20301.2,"L"
"51933",2012,"51",15,"K"
"51934",2012,"51",15,"K"
"51935",2012,"51",20,"K"
"51936",2012,"51",20,"K"
"51937",2012,"51",400,"K"
"51938",2012,"51",7,"L"
"51939",2012,"51",610,"L"
"51940",2012,"51",20,"L"
"51941",2012,"51",5734.6,"K"
"51942",2012,"51",5238.7,"L"
"51943",2012,"51",21695.8,"L"
"51944",2012,"51",544,"L"
"51945",2012,"51",544,"L"
"51946",2012,"51",130,"L"
"51947",2012,"51",130,"L"
"51948",2012,"51",2660.2,"K"
"51949",2012,"51",18300,"K"
"51950",2012,"51",22590,"K"
"51951",2012,"51",861,"L"
"51952",2012,"51",50,"L"
"51953",2012,"51",1759.7,"L"
"51954",2012,"51",3972,"L"
"51955",2012,"51",1080,"K"
"51956",2012,"51",1607,"L"
"51957",2012,"51",67,"L"
"51958",2012,"51",60993.5,"L"
"51959",2012,"51",5501,"L"
"51960",2012,"51",20.2,"K"
"51961",2012,"51",1557,"L"
"51962",2012,"51",753,"L"
"51963",2012,"51",6788.6,"L"
"51964",2012,"51",44489.3,"K"
"51965",2012,"51",45785.4,"K"
"51966",2012,"51",14,"L"
"51967",2012,"51",75505.6,"L"
"51968",2012,"51",17,"K"
"51969",2012,"51",154,"L"
"51970",2012,"51",1620,"K"
"51971",2012,"51",1620,"K"
"51972",2012,"51",3645.2,"L"
"51973",2012,"51",120,"L"
"51974",2012,"51",120,"L"
"51975",2012,"51",3136.7,"L"
"51976",2012,"51",435.6,"K"
"51977",2012,"51",377,"L"
"51978",2012,"51",8891.7,"K"
"51979",2012,"51",23925.6,"K"
"51980",2012,"51",280,"K"
"51981",2012,"51",280,"K"
"51982",2012,"51",37322.8,"L"
"51983",2012,"51",37322.8,"L"
"51984",2012,"51",10212,"L"
"51985",2012,"51",500,"L"
"51986",2012,"51",54,"K"
"51987",2012,"51",161,"K"
"51988",2012,"51",161,"K"
"51989",2012,"51",0.1,"L"
"51990",2012,"51",1388.4,"K"
"51991",2012,"51",164.5,"K"
"51992",2012,"51",30,"L"
"51993",2012,"51",180,"L"
"51994",2012,"51",3602.8,"K"
"51995",2012,"51",1323.4,"K"
"51996",2012,"51",8400,"K"
"51997",2012,"51",8400,"K"
"51998",2012,"51",170971.2,"K"
"51999",2012,"51",5.8,"L"
"52000",2012,"51",36097,"K"
"52001",2012,"51",30,"L"
"52002",2012,"51",30,"L"
"52003",2012,"51",117686.2,"K"
"52004",2012,"51",418,"K"
"52005",2012,"51",23.8,"K"
"52006",2012,"51",52,"K"
"52007",2012,"51",52,"K"
"52008",2012,"51",23400,"K"
"52009",2012,"51",23400,"K"
"52010",2012,"51",1704,"K"
"52011",2012,"51",32.5,"K"
"52012",2012,"51",0.4,"K"
"52013",2012,"51",2964.2,"K"
"52014",2012,"51",17.2,"K"
"52015",2012,"51",4293,"L"
"52016",2012,"51",11479.4,"K"
"52017",2012,"51",106817.1,"K"
"52018",2012,"51",106817.1,"K"
"52019",2012,"51",227.1,"K"
"52020",2012,"51",9143.4,"K"
"52021",2012,"51",244435.8,"K"
"52022",2012,"51",11208.4,"L"
"52023",2012,"51",77301.6,"K"
"52024",2012,"51",590,"L"
"52025",2012,"51",10770.1,"L"
"52026",2012,"51",40,"L"
"52027",2012,"51",21456.8,"K"
"52028",2012,"51",15.7,"K"
"52029",2012,"51",1957.9,"K"
"52030",2012,"51",18.3,"L"
"52031",2012,"51",737.6,"K"
"52032",2012,"51",2616,"K"
"52033",2012,"51",7750,"L"
"52034",2012,"51",21070,"K"
"52035",2012,"51",638.1,"K"
"52036",2012,"51",59.4,"L"
"52037",2012,"972",400,"K"
"52038",2012,"972",1149,"L"
"52039",2012,"972",48,"L"
"52040",2012,"972",48,"L"
"52041",2012,"972",97.9,"K"
"52042",2012,"972",38085,"L"
"52043",2012,"972",3.4,"L"
"52044",2012,"972",408,"L"
"52045",2012,"972",81,"L"
"52046",2012,"972",81,"L"
"52047",2012,"972",64.8,"K"
"52048",2012,"972",18,"K"
"52049",2012,"972",338.5,"K"
"52050",2012,"972",6.8,"L"
"52051",2012,"972",213.3,"L"
"52052",2012,"972",213.3,"L"
"52053",2012,"972",30,"K"
"52054",2012,"972",34,"L"
"52055",2012,"972",50.5,"L"
"52056",2012,"972",395,"L"
"52057",2012,"972",1,"K"
"52058",2012,"972",0.3,"K"
"52059",2012,"972",1708.3,"K"
"52060",2012,"972",10,"K"
"52061",2012,"972",160,"L"
"52062",2012,"972",160,"L"
"52063",2012,"972",22,"L"
"52064",2012,"972",10,"L"
"52065",2012,"972",0.5,"L"
"52066",2012,"972",692,"L"
"52067",2012,"972",224,"L"
"52068",2012,"972",0.2,"K"
"52069",2012,"972",4474,"L"
"52070",2012,"972",5,"L"
"52071",2012,"972",3.8,"K"
"52072",2012,"972",24.8,"K"
"52073",2012,"972",115,"L"
"52074",2012,"972",32.6,"K"
"52075",2012,"972",171.8,"K"
"52076",2012,"972",3,"K"
"52077",2012,"972",48.3,"L"
"52078",2012,"972",15,"L"
"52079",2012,"972",106,"K"
"52080",2012,"972",0.8,"K"
"52081",2012,"972",28,"L"
"52082",2012,"972",2,"K"
"52083",2012,"972",17.6,"K"
"52084",2012,"972",0.2,"K"
"52085",2012,"972",143.8,"L"
"52086",2012,"972",39.2,"L"
"52087",2012,"972",86,"K"
"52088",2012,"972",248.4,"K"
"52089",2012,"53",200,"K"
"52090",2012,"53",296,"L"
"52091",2012,"53",935,"L"
"52092",2012,"53",935,"L"
"52093",2012,"53",1071.1,"K"
"52094",2012,"53",20,"L"
"52095",2012,"53",20,"L"
"52096",2012,"53",78.8,"L"
"52097",2012,"53",2180,"L"
"52098",2012,"53",185,"K"
"52099",2012,"53",1,"L"
"52100",2012,"53",1,"L"
"52101",2012,"53",11.3,"K"
"52102",2012,"53",137.6,"K"
"52103",2012,"53",20,"L"
"52104",2012,"53",2208.6,"K"
"52105",2012,"53",7.7,"L"
"52106",2012,"53",304.2,"K"
"52107",2012,"53",15,"L"
"52108",2012,"53",1,"L"
"52109",2012,"53",113.5,"L"
"52110",2012,"53",303.9,"L"
"52111",2012,"53",303.9,"L"
"52112",2012,"53",190,"L"
"52113",2012,"53",169,"K"
"52114",2012,"53",80,"K"
"52115",2012,"53",47,"L"
"52116",2012,"53",0,"L"
"52117",2012,"53",44,"L"
"52118",2012,"53",5,"L"
"52119",2012,"53",30.4,"L"
"52120",2012,"53",21020,"L"
"52121",2012,"53",105,"K"
"52122",2012,"53",5,"L"
"52123",2012,"53",22200,"L"
"52124",2012,"53",605,"L"
"52125",2012,"53",20,"L"
"52126",2012,"53",78,"L"
"52127",2012,"53",18,"L"
"52128",2012,"53",100,"K"
"52129",2012,"53",1.2,"K"
"52130",2012,"53",3540,"L"
"52131",2012,"53",7,"L"
"52132",2012,"53",5,"K"
"52133",2012,"53",100,"L"
"52134",2012,"53",9,"K"
"52135",2012,"53",6,"K"
"52136",2012,"53",260,"K"
"52137",2012,"53",200,"L"
"52138",2012,"53",204,"K"
"52139",2012,"53",204,"K"
"52140",2012,"53",100,"K"
"52141",2012,"53",225,"L"
"52142",2012,"53",225,"L"
"52143",2012,"53",44,"L"
"52144",2012,"53",38.4,"K"
"52145",2012,"53",848,"L"
"52146",2012,"53",2192,"L"
"52147",2012,"53",575,"K"
"52148",2012,"53",1418,"L"
"52149",2012,"53",168.5,"L"
"52150",2012,"53",1344.5,"L"
"52151",2012,"53",2947,"L"
"52152",2012,"53",28,"L"
"52153",2012,"53",5199,"L"
"52154",2012,"53",3.5,"K"
"52155",2012,"53",1690,"L"
"52156",2012,"53",10,"L"
"52157",2012,"53",48.9,"K"
"52158",2012,"53",472,"L"
"52159",2012,"53",2.4,"K"
"52160",2012,"53",258,"L"
"52161",2012,"53",200,"L"
"52162",2012,"53",1097,"L"
"52163",2012,"53",575,"L"
"52164",2012,"53",84.2,"K"
"52165",2012,"53",112.5,"K"
"52166",2012,"53",112.5,"K"
"52167",2012,"53",8.6,"L"
"52168",2012,"53",20,"L"
"52169",2012,"53",917.5,"K"
"52170",2012,"53",116.6,"K"
"52171",2012,"53",16.2,"L"
"52172",2012,"53",109,"L"
"52173",2012,"53",408.4,"K"
"52174",2012,"53",352,"K"
"52175",2012,"53",51.5,"L"
"52176",2012,"53",480,"K"
"52177",2012,"53",226,"K"
"52178",2012,"53",11.8,"K"
"52179",2012,"53",135.3,"K"
"52180",2012,"53",1.6,"K"
"52181",2012,"53",2200,"K"
"52182",2012,"53",185.1,"L"
"52183",2012,"53",150,"K"
"52184",2012,"53",1,"L"
"52185",2012,"53",33.6,"L"
"52186",2012,"53",640,"K"
"52187",2012,"53",1553.8,"K"
"52188",2012,"53",15.8,"L"
"52189",2012,"54",1180,"K"
"52190",2012,"54",31,"L"
"52191",2012,"54",1815.5,"K"
"52192",2012,"54",805,"L"
"52193",2012,"54",699,"L"
"52194",2012,"54",14,"K"
"52195",2012,"54",31.6,"L"
"52196",2012,"54",562,"L"
"52197",2012,"54",84,"K"
"52198",2012,"54",1720,"K"
"52199",2012,"54",8110,"L"
"52200",2012,"54",8110,"L"
"52201",2012,"54",34.6,"K"
"52202",2012,"54",56.4,"K"
"52203",2012,"54",178,"L"
"52204",2012,"54",390.2,"K"
"52205",2012,"54",2.4,"L"
"52206",2012,"54",480,"K"
"52207",2012,"54",951.7,"K"
"52208",2012,"54",1870,"L"
"52209",2012,"54",0.4,"L"
"52210",2012,"54",596.4,"L"
"52211",2012,"54",268.5,"L"
"52212",2012,"54",268.5,"L"
"52213",2012,"54",6.5,"K"
"52214",2012,"54",341,"L"
"52215",2012,"54",99.4,"K"
"52216",2012,"54",1,"L"
"52217",2012,"54",2,"L"
"52218",2012,"54",48,"L"
"52219",2012,"54",10,"L"
"52220",2012,"54",12448.7,"L"
"52221",2012,"54",5.2,"L"
"52222",2012,"54",13,"L"
"52223",2012,"54",40,"K"
"52224",2012,"54",12,"L"
"52225",2012,"54",33.9,"L"
"52226",2012,"54",12765,"L"
"52227",2012,"54",100,"K"
"52228",2012,"54",380,"L"
"52229",2012,"54",80,"L"
"52230",2012,"54",26430,"L"
"52231",2012,"54",726,"L"
"52232",2012,"54",18.8,"L"
"52233",2012,"54",5,"K"
"52234",2012,"54",5980,"L"
"52235",2012,"54",7,"K"
"52236",2012,"54",19.8,"K"
"52237",2012,"54",30,"K"
"52238",2012,"54",96,"L"
"52239",2012,"54",120,"L"
"52240",2012,"54",150,"K"
"52241",2012,"54",40,"K"
"52242",2012,"54",68,"K"
"52243",2012,"54",68,"K"
"52244",2012,"54",1,"L"
"52245",2012,"54",3,"L"
"52246",2012,"54",111,"K"
"52247",2012,"54",88,"L"
"52248",2012,"54",9570,"L"
"52249",2012,"54",35,"L"
"52250",2012,"54",35,"L"
"52251",2012,"54",10,"K"
"52252",2012,"54",250,"K"
"52253",2012,"54",190,"L"
"52254",2012,"54",10,"L"
"52255",2012,"54",406.5,"L"
"52256",2012,"54",1230,"L"
"52257",2012,"54",1405,"L"
"52258",2012,"54",26.6,"K"
"52259",2012,"54",20,"L"
"52260",2012,"54",30,"K"
"52261",2012,"54",41.9,"K"
"52262",2012,"54",9,"L"
"52263",2012,"54",235,"L"
"52264",2012,"54",98.8,"K"
"52265",2012,"54",25,"K"
"52266",2012,"54",4066,"L"
"52267",2012,"54",149.5,"K"
"52268",2012,"54",82.9,"K"
"52269",2012,"54",82.9,"K"
"52270",2012,"54",7.4,"L"
"52271",2012,"54",930.7,"K"
"52272",2012,"54",222.9,"K"
"52273",2012,"54",120,"K"
"52274",2012,"54",23,"L"
"52275",2012,"54",1,"L"
"52276",2012,"54",1094.7,"K"
"52277",2012,"54",288,"K"
"52278",2012,"54",192,"K"
"52279",2012,"54",192,"K"
"52280",2012,"54",108,"K"
"52281",2012,"54",35.1,"L"
"52282",2012,"54",150,"K"
"52283",2012,"54",40,"K"
"52284",2012,"54",464,"K"
"52285",2012,"54",0.2,"K"
"52286",2012,"54",1.5,"K"
"52287",2012,"54",6,"K"
"52288",2012,"54",321.4,"K"
"52289",2012,"54",577.6,"K"
"52290",2012,"54",8,"K"
"52291",2012,"54",33.8,"K"
"52292",2012,"54",1,"K"
"52293",2012,"54",5300,"K"
"52294",2012,"54",1094,"L"
"52295",2012,"54",2567,"L"
"52296",2012,"54",1470,"K"
"52297",2012,"54",3,"L"
"52298",2012,"54",13.6,"L"
"52299",2012,"54",940,"K"
"52300",2012,"54",621.9,"K"
"52301",2012,"54",64.5,"L"
"52302",2012,"55",3250,"K"
"52303",2012,"55",30,"L"
"52304",2012,"55",20,"L"
"52305",2012,"55",20,"L"
"52306",2012,"55",641.4,"K"
"52307",2012,"55",2230,"L"
"52308",2012,"55",822,"L"
"52309",2012,"55",35,"L"
"52310",2012,"55",35,"L"
"52311",2012,"55",200,"K"
"52312",2012,"55",200,"K"
"52313",2012,"55",44,"L"
"52314",2012,"55",7850,"L"
"52315",2012,"55",234,"K"
"52316",2012,"55",680,"K"
"52317",2012,"55",5782,"L"
"52318",2012,"55",5782,"L"
"52319",2012,"55",10.3,"K"
"52320",2012,"55",1367,"L"
"52321",2012,"55",45.8,"K"
"52322",2012,"55",1.2,"L"
"52323",2012,"55",72,"K"
"52324",2012,"55",448.8,"K"
"52325",2012,"55",8300,"L"
"52326",2012,"55",24,"K"
"52327",2012,"55",24,"K"
"52328",2012,"55",10,"K"
"52329",2012,"55",63.7,"L"
"52330",2012,"55",53.5,"L"
"52331",2012,"55",53.5,"L"
"52332",2012,"55",3370,"L"
"52333",2012,"55",19.5,"K"
"52334",2012,"55",100,"K"
"52335",2012,"55",1.2,"L"
"52336",2012,"55",0.5,"K"
"52337",2012,"55",34817,"L"
"52338",2012,"55",550,"K"
"52339",2012,"55",550,"K"
"52340",2012,"55",0.4,"L"
"52341",2012,"55",20,"K"
"52342",2012,"55",25,"L"
"52343",2012,"55",12.5,"L"
"52344",2012,"55",1.9,"L"
"52345",2012,"55",42585,"L"
"52346",2012,"55",115,"K"
"52347",2012,"55",415,"L"
"52348",2012,"55",100,"L"
"52349",2012,"55",1240,"L"
"52350",2012,"55",1200,"L"
"52351",2012,"55",6490,"L"
"52352",2012,"55",1661,"L"
"52353",2012,"55",68.2,"L"
"52354",2012,"55",700,"K"
"52355",2012,"55",2530,"L"
"52356",2012,"55",16,"K"
"52357",2012,"55",0.7,"K"
"52358",2012,"55",18,"L"
"52359",2012,"55",3280,"L"
"52360",2012,"55",8560,"L"
"52361",2012,"55",180,"K"
"52362",2012,"55",50,"K"
"52363",2012,"55",100,"K"
"52364",2012,"55",5,"L"
"52365",2012,"55",56,"K"
"52366",2012,"55",56,"K"
"52367",2012,"55",7,"L"
"52368",2012,"55",61.8,"K"
"52369",2012,"55",32,"L"
"52370",2012,"55",7705,"L"
"52371",2012,"55",75,"K"
"52372",2012,"55",60,"K"
"52373",2012,"55",549,"L"
"52374",2012,"55",50,"L"
"52375",2012,"55",60.5,"L"
"52376",2012,"55",254,"L"
"52377",2012,"55",1132,"L"
"52378",2012,"55",80,"L"
"52379",2012,"55",740,"L"
"52380",2012,"55",1.6,"K"
"52381",2012,"55",391,"L"
"52382",2012,"55",20,"L"
"52383",2012,"55",4,"L"
"52384",2012,"55",4.6,"K"
"52385",2012,"55",11,"L"
"52386",2012,"55",11,"L"
"52387",2012,"55",507,"L"
"52388",2012,"55",23.1,"K"
"52389",2012,"55",1,"L"
"52390",2012,"55",710,"L"
"52391",2012,"55",64.6,"K"
"52392",2012,"55",28.1,"K"
"52393",2012,"55",28.1,"K"
"52394",2012,"55",0.6,"L"
"52395",2012,"55",439.7,"K"
"52396",2012,"55",49,"K"
"52397",2012,"55",5.6,"L"
"52398",2012,"55",279.1,"K"
"52399",2012,"55",48,"K"
"52400",2012,"55",96,"K"
"52401",2012,"55",96,"K"
"52402",2012,"55",378,"K"
"52403",2012,"55",29.6,"L"
"52404",2012,"55",1270,"K"
"52405",2012,"55",208,"K"
"52406",2012,"55",13.2,"K"
"52407",2012,"55",2.4,"K"
"52408",2012,"55",1613.6,"K"
"52409",2012,"55",32,"K"
"52410",2012,"55",95.5,"K"
"52411",2012,"55",14.8,"K"
"52412",2012,"55",575,"K"
"52413",2012,"55",2895,"L"
"52414",2012,"55",993,"L"
"52415",2012,"55",750,"K"
"52416",2012,"55",665,"K"
"52417",2012,"55",1,"L"
"52418",2012,"55",580,"K"
"52419",2012,"55",243,"K"
"52420",2012,"55",13,"L"
"52421",2012,"56",850,"K"
"52422",2012,"56",73,"L"
"52423",2012,"56",280,"L"
"52424",2012,"56",280,"L"
"52425",2012,"56",1811.7,"K"
"52426",2012,"56",890,"L"
"52427",2012,"56",890,"L"
"52428",2012,"56",382,"K"
"52429",2012,"56",900,"K"
"52430",2012,"56",900,"K"
"52431",2012,"56",49.4,"L"
"52432",2012,"56",1312,"L"
"52433",2012,"56",1804,"L"
"52434",2012,"56",1016,"K"
"52435",2012,"56",1535,"K"
"52436",2012,"56",2722,"L"
"52437",2012,"56",2722,"L"
"52438",2012,"56",27.8,"K"
"52439",2012,"56",77.4,"K"
"52440",2012,"56",3435,"L"
"52441",2012,"56",2882.5,"K"
"52442",2012,"56",6.8,"L"
"52443",2012,"56",59.5,"K"
"52444",2012,"56",6576,"K"
"52445",2012,"56",935.7,"K"
"52446",2012,"56",5,"L"
"52447",2012,"56",0.4,"L"
"52448",2012,"56",463.8,"L"
"52449",2012,"56",614,"L"
"52450",2012,"56",614,"L"
"52451",2012,"56",3830,"L"
"52452",2012,"56",39.5,"K"
"52453",2012,"56",1400,"K"
"52454",2012,"56",23,"K"
"52455",2012,"56",192,"L"
"52456",2012,"56",134,"L"
"52457",2012,"56",10,"L"
"52458",2012,"56",47.2,"K"
"52459",2012,"56",2140,"K"
"52460",2012,"56",4,"L"
"52461",2012,"56",48,"L"
"52462",2012,"56",10,"L"
"52463",2012,"56",1,"L"
"52464",2012,"56",31,"L"
"52465",2012,"56",265,"L"
"52466",2012,"56",13.3,"L"
"52467",2012,"56",29840,"L"
"52468",2012,"56",365,"K"
"52469",2012,"56",2115,"L"
"52470",2012,"56",390,"L"
"52471",2012,"56",15,"L"
"52472",2012,"56",53,"L"
"52473",2012,"56",4,"L"
"52474",2012,"56",380,"L"
"52475",2012,"56",760,"K"
"52476",2012,"56",23.2,"K"
"52477",2012,"56",5.7,"K"
"52478",2012,"56",135,"K"
"52479",2012,"56",31,"K"
"52480",2012,"56",25,"K"
"52481",2012,"56",1.8,"K"
"52482",2012,"56",66,"K"
"52483",2012,"56",1091,"K"
"52484",2012,"56",30,"K"
"52485",2012,"56",30,"K"
"52486",2012,"56",1925,"K"
"52487",2012,"56",11,"L"
"52488",2012,"56",10,"L"
"52489",2012,"56",2.4,"K"
"52490",2012,"56",1371,"L"
"52491",2012,"56",2411,"L"
"52492",2012,"56",240,"L"
"52493",2012,"56",240,"L"
"52494",2012,"56",30,"K"
"52495",2012,"56",540,"L"
"52496",2012,"56",72.5,"L"
"52497",2012,"56",39.9,"L"
"52498",2012,"56",480,"L"
"52499",2012,"56",258,"L"
"52500",2012,"56",114.9,"K"
"52501",2012,"56",2883.4,"L"
"52502",2012,"56",179.5,"L"
"52503",2012,"56",260,"L"
"52504",2012,"56",51.5,"K"
"52505",2012,"56",75,"L"
"52506",2012,"56",12,"L"
"52507",2012,"56",86,"L"
"52508",2012,"56",46,"K"
"52509",2012,"56",189,"L"
"52510",2012,"56",35,"K"
"52511",2012,"56",3640,"K"
"52512",2012,"56",3640,"K"
"52513",2012,"56",10,"L"
"52514",2012,"56",20,"L"
"52515",2012,"56",112.2,"K"
"52516",2012,"56",294.5,"K"
"52517",2012,"56",294.5,"K"
"52518",2012,"56",19.1,"L"
"52519",2012,"56",8,"L"
"52520",2012,"56",6251.7,"K"
"52521",2012,"56",243.4,"K"
"52522",2012,"56",210,"K"
"52523",2012,"56",840,"L"
"52524",2012,"56",840,"L"
"52525",2012,"56",39,"L"
"52526",2012,"56",10,"L"
"52527",2012,"56",1305,"K"
"52528",2012,"56",15444.6,"K"
"52529",2012,"56",118.3,"L"
"52530",2012,"56",2660,"K"
"52531",2012,"56",40,"L"
"52532",2012,"56",46,"K"
"52533",2012,"56",12.9,"K"
"52534",2012,"56",16,"K"
"52535",2012,"56",16,"K"
"52536",2012,"56",5,"K"
"52537",2012,"56",6,"K"
"52538",2012,"56",806.4,"K"
"52539",2012,"56",2,"K"
"52540",2012,"56",30,"L"
"52541",2012,"56",96,"K"
"52542",2012,"56",2.5,"K"
"52543",2012,"56",9.4,"K"
